Id|Brent oil price|East Asia LNG price|Europe Continental gas price|Henry Hub Gas price Forward Case|Henry Hub Gas price High Case|Henry Hub Gas price Low Case|Henry Hub Gas price Mid Case|UK gas price|Henry Hub gas price|Brent Oil price Forward Case|Brent Oil price High Case|Brent Oil price Low Case|Brent Oil price Mid Case|WTI Cushing oil price|Year|Brent Oil price Low Low Case|Brent Oil price Mid Low Case|Brent Oil price Low Low Low Case|Brent Oil price Mid Low Low Case|Brent Oil price Mid Mid Low Case|Brent Oil price Mid Mid Low Low Case|Henry Hub Gas price Low Low Low Case|Henry Hub Gas price Mid Low Low Case|Henry Hub Gas price Mid Mid Low Case|Henry Hub Gas price Mid Mid Low Low Case
1|1.190000057|0.09000000358|0.1000000015|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1000000015|0.1199999973|1.190000057|1.190000057|1.190000057|1.190000057|1.190000057|1900|1.190000057|1.190000057|1.190000057220459|1.190000057220459|1.190000057220459|1.190000057220459|0.11999999731779099|0.11999999731779099|0.11999999731779099|0.11999999731779099
2|0.9599999785|0.09000000358|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.9599999785|0.9599999785|0.9599999785|0.9599999785|0.9599999785|1901|0.9599999785|0.9599999785|0.95999997854232788|0.95999997854232788|0.95999997854232788|0.95999997854232788|0.10000000149011612|0.10000000149011612|0.10000000149011612|0.10000000149011612
3|0.8000000119|0.0700000003|0.1000000015|0.07999999821|0.07999999821|0.07999999821|0.07999999821|0.1000000015|0.07999999821|0.8000000119|0.8000000119|0.8000000119|0.8000000119|0.8000000119|1902|0.8000000119|0.8000000119|0.80000001192092896|0.80000001192092896|0.80000001192092896|0.80000001192092896|7.9999998211860657E-2|7.9999998211860657E-2|7.9999998211860657E-2|7.9999998211860657E-2
4|0.9399999976|0.0700000003|0.1000000015|0.09000000358|0.09000000358|0.09000000358|0.09000000358|0.1000000015|0.09000000358|0.9399999976|0.9399999976|0.9399999976|0.9399999976|0.9399999976|1903|0.9399999976|0.9399999976|0.93999999761581421|0.93999999761581421|0.93999999761581421|0.93999999761581421|9.0000003576278687E-2|9.0000003576278687E-2|9.0000003576278687E-2|9.0000003576278687E-2
6|0.6200000048|0.05999999866|0.07999999821|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.07999999821|0.05999999866|0.6200000048|0.6200000048|0.6200000048|0.6200000048|0.6200000048|1905|0.6200000048|0.6200000048|0.62000000476837158|0.62000000476837158|0.62000000476837158|0.62000000476837158|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2
7|0.7300000191|0.05999999866|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.7300000191|0.7300000191|0.7300000191|0.7300000191|0.7300000191|1906|0.7300000191|0.7300000191|0.73000001907348633|0.73000001907348633|0.73000001907348633|0.73000001907348633|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2
8|0.7200000286|0.05999999866|0.07999999821|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.07999999821|0.0700000003|0.7200000286|0.7200000286|0.7200000286|0.7200000286|0.7200000286|1907|0.7200000286|0.7200000286|0.72000002861022949|0.72000002861022949|0.72000002861022949|0.72000002861022949|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2
9|0.7200000286|0.05999999866|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.7200000286|0.7200000286|0.7200000286|0.7200000286|0.7200000286|1908|0.7200000286|0.7200000286|0.72000002861022949|0.72000002861022949|0.72000002861022949|0.72000002861022949|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2
10|0.6999999881|0.05999999866|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.6999999881|0.6999999881|0.6999999881|0.6999999881|0.6999999881|1909|0.6999999881|0.6999999881|0.69999998807907104|0.69999998807907104|0.69999998807907104|0.69999998807907104|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2
11|0.6100000143|0.05000000075|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.6100000143|0.6100000143|0.6100000143|0.6100000143|0.6100000143|1910|0.6100000143|0.6100000143|0.61000001430511475|0.61000001430511475|0.61000001430511475|0.61000001430511475|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2
12|0.6100000143|0.05000000075|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.6100000143|0.6100000143|0.6100000143|0.6100000143|0.6100000143|1911|0.6100000143|0.6100000143|0.61000001430511475|0.61000001430511475|0.61000001430511475|0.61000001430511475|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2
13|0.7400000095|0.05000000075|0.05999999866|0.0700000003|0.0700000003|0.0700000003|0.0700000003|0.05999999866|0.0700000003|0.7400000095|0.7400000095|0.7400000095|0.7400000095|0.7400000095|1912|0.7400000095|0.7400000095|0.74000000953674316|0.74000000953674316|0.74000000953674316|0.74000000953674316|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2|7.0000000298023224E-2
15|0.8100000024|0.0700000003|0.07999999821|0.07999999821|0.07999999821|0.07999999821|0.07999999821|0.07999999821|0.07999999821|0.8100000024|0.8100000024|0.8100000024|0.8100000024|0.8100000024|1914|0.8100000024|0.8100000024|0.81000000238418579|0.81000000238418579|0.81000000238418579|0.81000000238418579|7.9999998211860657E-2|7.9999998211860657E-2|7.9999998211860657E-2|7.9999998211860657E-2
18|1.559999943|0.1000000015|0.1199999973|0.1599999964|0.1599999964|0.1599999964|0.1599999964|0.1199999973|0.1599999964|1.559999943|1.559999943|1.559999943|1.559999943|1.559999943|1917|1.559999943|1.559999943|1.559999942779541|1.559999942779541|1.559999942779541|1.559999942779541|0.15999999642372131|0.15999999642372131|0.15999999642372131|0.15999999642372131
19|1.980000019|0.1299999952|0.1599999964|0.200000003|0.200000003|0.200000003|0.200000003|0.1599999964|0.200000003|1.980000019|1.980000019|1.980000019|1.980000019|1.980000019|1918|1.980000019|1.980000019|1.9800000190734863|1.9800000190734863|1.9800000190734863|1.9800000190734863|0.20000000298023224|0.20000000298023224|0.20000000298023224|0.20000000298023224
20|2.00999999|0.150000006|0.1800000072|0.200000003|0.200000003|0.200000003|0.200000003|0.1800000072|0.200000003|2.00999999|2.00999999|2.00999999|2.00999999|2.00999999|1919|2.00999999|2.00999999|2.0099999904632568|2.0099999904632568|2.0099999904632568|2.0099999904632568|0.20000000298023224|0.20000000298023224|0.20000000298023224|0.20000000298023224
21|3.069999933|0.1899999976|0.2300000042|0.3100000024|0.3100000024|0.3100000024|0.3100000024|0.2300000042|0.3100000024|3.069999933|3.069999933|3.069999933|3.069999933|3.069999933|1920|3.069999933|3.069999933|3.0699999332427979|3.0699999332427979|3.0699999332427979|3.0699999332427979|0.31000000238418579|0.31000000238418579|0.31000000238418579|0.31000000238418579
23|1.610000014|0.1099999994|0.150000006|0.1599999964|0.1599999964|0.1599999964|0.1599999964|0.150000006|0.1599999964|1.610000014|1.610000014|1.610000014|1.610000014|1.610000014|1922|1.610000014|1.610000014|1.6100000143051147|1.6100000143051147|1.6100000143051147|1.6100000143051147|0.15999999642372131|0.15999999642372131|0.15999999642372131|0.15999999642372131
26|1.679999948|0.1000000015|0.1400000006|0.1700000018|0.1700000018|0.1700000018|0.1700000018|0.1400000006|0.1700000018|1.679999948|1.679999948|1.679999948|1.679999948|1.679999948|1925|1.679999948|1.679999948|1.6799999475479126|1.6799999475479126|1.6799999475479126|1.6799999475479126|0.17000000178813934|0.17000000178813934|0.17000000178813934|0.17000000178813934
29|1.169999957|0.0700000003|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|1.169999957|1.169999957|1.169999957|1.169999957|1.169999957|1928|1.169999957|1.169999957|1.1699999570846558|1.1699999570846558|1.1699999570846558|1.1699999570846558|0.11999999731779099|0.11999999731779099|0.11999999731779099|0.11999999731779099
30|1.269999981|0.0700000003|0.1099999994|0.1299999952|0.1299999952|0.1299999952|0.1299999952|0.1099999994|0.1299999952|1.269999981|1.269999981|1.269999981|1.269999981|1.269999981|1929|1.269999981|1.269999981|1.2699999809265137|1.2699999809265137|1.2699999809265137|1.2699999809265137|0.12999999523162842|0.12999999523162842|0.12999999523162842|0.12999999523162842
31|1.190000057|0.0700000003|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|1.190000057|1.190000057|1.190000057|1.190000057|1.190000057|1930|1.190000057|1.190000057|1.190000057220459|1.190000057220459|1.190000057220459|1.190000057220459|0.11999999731779099|0.11999999731779099|0.11999999731779099|0.11999999731779099
33|0.8700000048|0.05000000075|0.0700000003|0.09000000358|0.09000000358|0.09000000358|0.09000000358|0.0700000003|0.09000000358|0.8700000048|0.8700000048|0.8700000048|0.8700000048|0.8700000048|1932|0.8700000048|0.8700000048|0.87000000476837158|0.87000000476837158|0.87000000476837158|0.87000000476837158|9.0000003576278687E-2|9.0000003576278687E-2|9.0000003576278687E-2|9.0000003576278687E-2
36|0.9700000286|0.05000000075|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.9700000286|0.9700000286|0.9700000286|0.9700000286|0.9700000286|1935|0.9700000286|0.9700000286|0.97000002861022949|0.97000002861022949|0.97000002861022949|0.97000002861022949|0.10000000149011612|0.10000000149011612|0.10000000149011612|0.10000000149011612
41|1.019999981|0.05000000075|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1000000015|1.019999981|1.019999981|1.019999981|1.019999981|1.019999981|1940|1.019999981|1.019999981|1.0199999809265137|1.0199999809265137|1.0199999809265137|1.0199999809265137|0.10000000149011612|0.10000000149011612|0.10000000149011612|0.10000000149011612
46|1.049999952|0.05999999866|0.1099999994|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.1099999994|0.1000000015|1.049999952|1.049999952|1.049999952|1.049999952|1.049999952|1945|1.049999952|1.049999952|1.0499999523162842|1.0499999523162842|1.0499999523162842|1.0499999523162842|0.10000000149011612|0.10000000149011612|0.10000000149011612|0.10000000149011612
47|1.120000005|0.05999999866|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1099999994|1.120000005|1.120000005|1.120000005|1.120000005|1.360000014|1946|1.120000005|1.120000005|1.1200000047683716|1.1200000047683716|1.1200000047683716|1.1200000047683716|0.10999999940395355|0.10999999940395355|0.10999999940395355|0.10999999940395355
52|1.710000038|0.09000000358|0.1700000018|0.1700000018|0.1700000018|0.1700000018|0.1700000018|0.1700000018|0.1700000018|1.710000038|1.710000038|1.710000038|1.710000038|2.569999933|1951|1.710000038|1.710000038|1.7100000381469727|1.7100000381469727|1.7100000381469727|1.7100000381469727|0.17000000178813934|0.17000000178813934|0.17000000178813934|0.17000000178813934
59|2.079999924|0.1299999952|0.200000003|0.2099999934|0.2099999934|0.2099999934|0.2099999934|0.200000003|0.2099999934|2.079999924|2.079999924|2.079999924|2.079999924|3.059999943|1958|2.079999924|2.079999924|2.0799999237060547|2.0799999237060547|2.0799999237060547|2.0799999237060547|0.20999999344348907|0.20999999344348907|0.20999999344348907|0.20999999344348907
63|1.799999952|0.1199999973|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|1.799999952|1.799999952|1.799999952|1.799999952|2.970000029|1962|1.799999952|1.799999952|1.7999999523162842|1.7999999523162842|1.7999999523162842|1.7999999523162842|0.18000000715255737|0.18000000715255737|0.18000000715255737|0.18000000715255737
64|1.799999952|0.1299999952|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|1.799999952|1.799999952|1.799999952|1.799999952|2.970000029|1963|1.799999952|1.799999952|1.7999999523162842|1.7999999523162842|1.7999999523162842|1.7999999523162842|0.18000000715255737|0.18000000715255737|0.18000000715255737|0.18000000715255737
67|1.799999952|0.1299999952|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|42.299999237|0.1800000072|1.799999952|1.799999952|1.799999952|1.799999952|2.940000057|1966|1.799999952|1.799999952|1.7999999523162842|1.7999999523162842|1.7999999523162842|1.7999999523162842|0.18000000715255737|0.18000000715255737|0.18000000715255737|0.18000000715255737
69|1.799999952|0.1299999952|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.2800000012|0.1800000072|1.799999952|1.799999952|1.799999952|1.799999952|3.069999933|1968|1.799999952|1.799999952|1.7999999523162842|1.7999999523162842|1.7999999523162842|1.7999999523162842|0.18000000715255737|0.18000000715255737|0.18000000715255737|0.18000000715255737
70|1.799999952|0.1299999952|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.1800000072|0.2099999934|0.1800000072|1.799999952|1.799999952|1.799999952|1.799999952|3.299999952|1969|1.799999952|1.799999952|1.7999999523162842|1.7999999523162842|1.7999999523162842|1.7999999523162842|0.18000000715255737|0.18000000715255737|0.18000000715255737|0.18000000715255737
85|28.059999466|1.909999967|2.660000086|2.809999943|2.809999943|2.809999943|2.809999943|2.950000048|2.809999943|28.059999466|28.059999466|28.059999466|28.059999466|29.280000687|1984|28.059999466|28.059999466|28.059999465942383|28.059999465942383|28.059999465942383|28.059999465942383|2.809999942779541|2.809999942779541|2.809999942779541|2.809999942779541
93|17.899999619|1.210000038|1.679999948|1.700000048|1.700000048|1.700000048|1.700000048|1.830000043|1.700000048|17.899999619|17.899999619|17.899999619|17.899999619|20.579999924|1992|17.899999619|17.899999619|17.899999618530273|17.899999618530273|17.899999618530273|17.899999618530273|1.7000000476837158|1.7000000476837158|1.7000000476837158|1.7000000476837158
109|96.940002441|7.71999979|10.489999771|9.18999958|9.18999958|9.18999958|9.18999958|10.489999771|9.18999958|96.940002441|96.940002441|96.940002441|96.940002441|99.669998169|2008|96.940002441|96.940002441|96.94000244140625|96.94000244140625|96.94000244140625|96.94000244140625|9.1899995803833008|9.1899995803833008|9.1899995803833008|9.1899995803833008
32|0.6499999762|0.05000000075|0.09000000358|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.09000000358|0.05999999866|0.6499999762|0.6499999762|0.6499999762|0.6499999762|0.6499999762|1931|0.6499999762|0.6499999762|0.64999997615814209|0.64999997615814209|0.64999997615814209|0.64999997615814209|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2
35|1|0.05000000075|0.07999999821|0.1000000015|0.1000000015|0.1000000015|0.1000000015|0.07999999821|0.1000000015|1|1|1|1|1|1934|1|1|1|1|1|1|0.10000000149011612|0.10000000149011612|0.10000000149011612|0.10000000149011612
37|1.090000033|0.05000000075|0.1000000015|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1000000015|0.1099999994|1.090000033|1.090000033|1.090000033|1.090000033|1.090000033|1936|1.090000033|1.090000033|1.0900000333786011|1.0900000333786011|1.0900000333786011|1.0900000333786011|0.10999999940395355|0.10999999940395355|0.10999999940395355|0.10999999940395355
39|1.129999995|0.05999999866|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1099999994|0.1099999994|1.129999995|1.129999995|1.129999995|1.129999995|1.129999995|1938|1.129999995|1.129999995|1.1299999952316284|1.1299999952316284|1.1299999952316284|1.1299999952316284|0.10999999940395355|0.10999999940395355|0.10999999940395355|0.10999999940395355
44|1.200000048|0.05999999866|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|0.1199999973|1.200000048|1.200000048|1.200000048|1.200000048|1.200000048|1943|1.200000048|1.200000048|1.2000000476837158|1.2000000476837158|1.2000000476837158|1.2000000476837158|0.11999999731779099|0.11999999731779099|0.11999999731779099|0.11999999731779099
