Id|FK_OilAndGas|FK_Asset|FK_OtherParameter|FK_LifeCycleTS|FK_LifeCycle|FK_Company|FK_HistoricCompany|FK_Reserves|FK_OilAndGasType|1P Reserves|2P Reserves|Original Resources|Remaining Resources|1P Reserves Forward Case|1P Reserves High Case|1P Reserves Low Case|1P Reserves Mid Case|1P Reserves  Low Low Case|1P Reserves Mid Low Case|1P Reserves Low Low Low Case|1P Reserves Mid Low Low Case|1P Reserves Mid Mid Low Case|1P Reserves Mid Mid Low Low Case|2P Reserves Forward Case|2P Reserves High Case|2P Reserves Low Case|2P Reserves Mid Case|2P Reserves  Low Low Case|2P Reserves Mid Low Case|2P Reserves Low Low Low Case|2P Reserves Mid Low Low Case|2P Reserves Mid Mid Low Case|2P Reserves Mid Mid Low Low Case|Original Resources Forward Case|Original Resources High Case|Original Resources Low Case|Original Resources Mid Case|Original Resources  Low Low Case|Original Resources Mid Low Case|Original Resources Low Low Low Case|Original Resources Mid Low Low Case|Original Resources Mid Mid Low Case|Original Resources Mid Mid Low Low Case|Remaining Resources Forward Case|Remaining Resources High Case|Remaining Resources Low Case|Remaining Resources Mid Case|Remaining Resources  Low Low Case|Remaining Resources Mid Low Case|Remaining Resources Low Low Low Case|Remaining Resources Mid Low Low Case|Remaining Resources Mid Mid Low Case|Remaining Resources Mid Mid Low Low Case
1277827|12|279421|3|23|8|168|168|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.73600000143051147|0|0.73600000143051147|0|0|0|0|0.73400002717971802|0
713516|2|97385|39|9|9|16|16|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.88599997758865356|0|0|0|0|0|0|0|0.88599997758865356|0
713522|2|97385|111|9|9|16|16|3|10|0|0|0|-0.8859999776|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.88599997758865356|0|-0.88499999046325684|-0.88599997758865356|-0.85900002717971802|-0.88599997758865356|0|-0.88599997758865356
713548|9|97385|75|25|9|16|16|5|15|0|0|0.8799999952|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.87999999523162842|0|0.87900000810623169|0.87999999523162842|0|0|0|0|0|0|0|0|0|0|0|0|0|0
744696|2|105466|3|24|24|685|685|2|10|0|0|0|0.0003000000142|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
744699|2|105466|3|24|24|685|685|3|10|0|0|0|0.006500000134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.5000001341104507E-3|6.5000001341104507E-3|6.5000001341104507E-3|6.5000001341104507E-3|6.399999838322401E-3|6.5000001341104507E-3|6.399999838322401E-3|6.5000001341104507E-3|6.5000001341104507E-3|6.5000001341104507E-3
744712|4|105466|3|24|24|685|685|3|11|0|0|0|0.01530000009|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.5300000086426735E-2|1.5300000086426735E-2|1.3299999758601189E-2|1.5300000086426735E-2|1.2400000356137753E-2|1.5300000086426735E-2|1.2400000356137753E-2|1.3299999758601189E-2|1.5300000086426735E-2|1.4499999582767487E-2
744732|9|105466|3|24|24|685|685|3|15|0|0|0|0.00139999995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111
754731|9|105982|3|25|31|16|16|5|15|0|0|1.50999999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845749|4|113026|75|25|3|685|685|5|11|0|0|3.980000019|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.9800000190734863|0|3.690000057220459|0|3.5399999618530273|3.9800000190734863|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929001|12|122542|39|31|31|12830|12830|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.19699999690055847|0
713534|4|97385|75|9|9|16|16|3|11|0|0|0|2.079999924|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9600000381469727|0|1.8999999761581421|2.0699999332427979|1.8300000429153442|2.0099999904632568|0|2.0499999523162842
744726|8|105466|3|25|24|12830|20195|5|6|0|0|0.08780000359|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.7800003588199615E-2|8.7800003588199615E-2|8.7800003588199615E-2|8.7800003588199615E-2|8.5699997842311859E-2|8.7800003588199615E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
754732|9|105982|3|31|31|16|16|2|15|0|0|0|0.07559999824|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2|7.5599998235702515E-2
928906|4|122542|3|31|31|12830|12830|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.31600001454353333|0|0.31499999761581421|0|0|0|0|0|0
928912|4|122542|39|25|31|12830|12830|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845658|2|113026|39|3|3|11168|11168|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0499999523162842|0
845676|2|113026|75|25|3|2770|2770|5|10|0|0|0.4309999943|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.4309999942779541|0|0.4309999942779541|0|0.4309999942779541|0.4309999942779541|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845743|4|113026|75|3|3|11168|11168|2|11|0|0|0|3.680000067|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.6800000667572021|0|3.4200000762939453|0|3.2799999713897705|3.6800000667572021|3.2799999713897705|3.6099998950958252|0|3.6800000667572021
845760|4|113026|111|3|3|1084|1084|2|11|0|0|0|-0.7360000014|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.73600000143051147|0|-0.68400001525878906|0|-0.65600001811981201|-0.73600000143051147|-0.65600001811981201|-0.72299998998641968|0|-0.73500001430511475
929025|12|122542|75|31|31|17835|17835|3|8|0|0|0|1.220000029|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2599999904632568|0|1.2000000476837158|0|1.2000000476837158|1.2699999809265137|1.2000000476837158|1.2000000476837158|0|1.2400000095367432
901685|12|119380|3|3|3|2770|2770|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9500000476837158|1.9700000286102295|0|1.9700000286102295|0|1.9700000286102295|0|0|1.9700000286102295|1.9299999475479126
928482|12|122531|3|25|2|18340|21830|5|8|0|0|0.8709999919|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.87099999189376831|0.87099999189376831|0.87099999189376831|0.87099999189376831|0.87099999189376831|0.87099999189376831|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928888|4|122542|3|25|31|2770|2770|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.899999963119626E-3|0|2.899999963119626E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928920|4|122542|39|31|31|17835|17835|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.3599998354911804E-2|0
845642|2|113026|3|3|3|8924|8924|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2300000190734863|0|1.2300000190734863|0|0|0|0|0|0
845662|2|113026|39|25|3|8924|8924|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845667|2|113026|75|3|3|8924|8924|2|10|0|0|0|0.06469999999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.4699999988079071E-2|0|6.4699999988079071E-2|0|6.4699999988079071E-2|6.4699999988079071E-2|6.4699999988079071E-2|6.4699999988079071E-2|0|6.4699999988079071E-2
845698|4|113026|3|3|3|11168|11168|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.4299999475479126|0|1.4299999475479126|0|0|0|0|0|0
845712|4|113026|3|25|3|8924|8924|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.7699999809265137|0|4.7699999809265137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845713|4|113026|3|25|3|11168|11168|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.9499998092651367|0|7.9499998092651367|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845724|4|113026|39|3|3|685|685|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.4199999570846558|0
845733|4|113026|39|25|3|11168|11168|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845736|4|113026|75|3|3|2770|2770|1|11|0|0|0|0.2860000134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.28600001335144043|0|0.26600000262260437|0|0.25499999523162842|0.28600001335144043|0.25499999523162842|0.28099998831748962|0|0.28600001335144043
845727|4|113026|39|3|3|8924|8924|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.7000000476837158|0
928938|4|122542|75|31|31|685|685|1|11|0|0|0|0.067900002|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.9899998605251312E-2|0|6.6699996590614319E-2|0|6.6699996590614319E-2|7.0699997246265411E-2|6.6699996590614319E-2|6.6699996590614319E-2|0|6.8999998271465302E-2
928939|4|122542|75|31|31|2770|2770|1|11|0|0|0|0.0005000000237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0000002374872565E-4|0|5.0000002374872565E-4|0|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|0|5.0000002374872565E-4
928997|12|122542|39|25|31|17824|17824|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929011|12|122542|75|25|31|12830|26|5|8|0|0|0.4460000098|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.45899999141693115|0|0.43900001049041748|0|0.43900001049041748|0.46500000357627869|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929013|12|122542|75|25|31|12830|17824|5|8|0|0|0.02569999918|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.6499999687075615E-2|0|2.5299999862909317E-2|0|2.5299999862909317E-2|2.6799999177455902E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929014|12|122542|75|25|31|17824|17824|5|8|0|0|2.549999952|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.619999885559082|0|2.5|0|2.5|2.6500000953674316|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929015|12|122542|75|25|31|17835|17835|5|8|0|0|1.289999962|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.3200000524520874|0|1.2599999904632568|0|1.2599999904632568|1.3400000333786011|0|0|0|0|0|0|0|0|0|0|0|0|0|0
744702|2|105466|3|25|24|685|685|5|10|0|0|0.00689999992|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.8999999202787876E-3|6.8999999202787876E-3|6.8999999202787876E-3|6.8999999202787876E-3|6.6999997943639755E-3|6.8999999202787876E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928988|12|122542|3|31|31|2770|2770|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2500000186264515E-2|0|1.2500000186264515E-2|0|0|0|0|0|0
901713|12|119380|111|3|3|685|685|3|6|0|0|0|-4.679999828|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4.5199999809265137|0|-4.429999828338623|0|-4.429999828338623|-4.679999828338623|0|0
845683|2|113026|111|3|3|11168|11168|2|10|0|0|0|-0.1080000028|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.1080000028014183|0|-0.1080000028014183|0|-0.1080000028014183|-0.1080000028014183|-0.1080000028014183|-0.1080000028014183|0|-0.1080000028014183
845772|4|113026|111|25|3|8924|8924|5|11|0|0|-4.769999981|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4.7699999809265137|0|-4.429999828338623|0|-4.25|-4.7699999809265137|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928930|4|122542|39|31|31|17835|17835|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.10599999874830246|0
928982|12|122542|3|31|31|685|685|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.2200003564357758E-2|0|9.1899998486042023E-2|0|0|0|0|0|0
1205237|2|244622|3|17|23|685|685|1|10|0.4569999874|0.4569999874|0|0.4569999874|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0|0|0|0|0|0|0|0|0|0|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531|0.45699998736381531
1205239|2|244622|3|17|23|10|10|2|10|0|1.779999971|0|1.779999971|0|0|0|0|0|0|0|0|0|0|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|0|0|0|0|0|0|0|0|0|0|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705|1.7799999713897705
1205251|2|244622|3|25|23|685|3|5|10|0|0|0.5879999995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.58799999952316284|0.58799999952316284|0.58799999952316284|0.58799999952316284|0.58799999952316284|0.58799999952316284|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205266|4|244622|3|17|23|685|685|2|11|0|9.329999924|0|9.329999924|0|0|0|0|0|0|0|0|0|0|9.3299999237060547|9.3299999237060547|9.3299999237060547|9.3299999237060547|9.3400001525878906|9.3299999237060547|9.1999998092651367|9.3299999237060547|9.3299999237060547|9.3299999237060547|0|0|0|0|0|0|0|0|0|0|9.3299999237060547|9.3299999237060547|9.3299999237060547|9.3299999237060547|9.3400001525878906|9.3299999237060547|9.1999998092651367|9.3299999237060547|9.3299999237060547|9.3299999237060547
1205277|4|244622|3|25|23|10|20932|5|11|0|0|6.199999809|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.1999998092651367|6.1999998092651367|6.1999998092651367|6.1999998092651367|6.1999998092651367|6.1999998092651367|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284187|12|280717|3|6|6|685|685|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.5|0|0|0|0|0|0|0|0
1017783|4|194792|3|24|24|10|10|3|11|0|0|0|0.01460000034|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.4899999834597111E-2|1.5300000086426735E-2|1.4600000344216824E-2|0.01510000042617321|1.4600000344216824E-2|1.4899999834597111E-2|1.4600000344216824E-2|1.4600000344216824E-2|1.4899999834597111E-2|1.4600000344216824E-2
1277785|4|279421|3|23|8|168|168|2|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.7000000476837158|0|1.7000000476837158|0|0|0|0|1.7000000476837158|0
1205245|2|244622|3|25|23|10|6|5|10|0|0|0.7680000067|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.76800000667572021|0.76800000667572021|0.76800000667572021|0.76800000667572021|0.76800000667572021|0.76800000667572021|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205275|4|244622|3|25|23|10|6|5|11|0|0|2.380000114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.380000114440918|2.380000114440918|2.380000114440918|2.380000114440918|2.380000114440918|2.380000114440918|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189929|4|237729|3|23|9|685|685|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.3400000333786011|0|1.3400000333786011|0|0|0|0|1.3400000333786011|0
1189945|4|237729|27|25|9|685|20195|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.54500001668930054|0|0.54500001668930054|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190014|9|237729|99|23|9|12830|12830|2|15|0|0|0|0.02769999951|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.7699999511241913E-2|0|2.7699999511241913E-2|0|2.7699999511241913E-2|2.7699999511241913E-2|1.5699999406933784E-2|2.7699999511241913E-2|0|2.7699999511241913E-2
1190051|12|237729|27|25|9|12830|20195|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.369999885559082|0|4.369999885559082|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189940|4|237729|27|23|9|12830|12830|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.98100000619888306|0|0.98100000619888306|0|0|0|0|0.98100000619888306|0
1190030|9|237729|135|23|9|12830|12830|2|15|0|0|0|-0.02769999951|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2.7699999511241913E-2|0|-2.7699999511241913E-2|0|-2.7699999511241913E-2|-2.7699999511241913E-2|-1.5699999406933784E-2|-2.7699999511241913E-2|0|-2.7699999511241913E-2
1284258|12|280718|111|6|6|168|168|3|8|0|0|0|-19.170000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-19.229999542236328|0|-18.690000534057617|0|-17.680000305175781|0|-17.680000305175781|-19.170000076293945|0|-19.170000076293945
1189959|4|237729|99|23|9|685|685|1|11|0|0|0|0.2450000048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.24500000476837158|0|0.24500000476837158|0|0.24500000476837158|0.24500000476837158|0.13899999856948853|0.24500000476837158|0|0.24500000476837158
1190005|9|237729|75|23|9|685|685|2|15|0|0|0|0.03759999946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.7599999457597733E-2|0|3.7599999457597733E-2|0|3.7599999457597733E-2|3.7599999457597733E-2|3.7599999457597733E-2|3.7599999457597733E-2|0|3.7599999457597733E-2
1190047|12|237729|27|23|9|685|685|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.5999999046325684|0|2.5999999046325684|0|0|0|0|2.5399999618530273|0
1190073|12|237729|111|25|9|685|20195|5|6|0|0|-4.460000038|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4.4600000381469727|0|-4.4600000381469727|0|-4.4600000381469727|-4.4600000381469727|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190080|12|237729|135|23|9|12830|12830|3|6|0|0|0|-10.170000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-10.170000076293945|0|-10.170000076293945|0|-9.8000001907348633|-10.170000076293945|-4.2699999809265137|-10.170000076293945|0|-10.170000076293945
1190020|9|237729|99|25|9|12830|20460|5|15|0|0|0.3330000043|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.33300000429153442|0|0.33300000429153442|0|0.33300000429153442|0.33300000429153442|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190022|9|237729|111|23|9|12830|12830|2|15|0|0|0|-0.150000006|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.15000000596046448|0|-0.15000000596046448|0|-0.15000000596046448|-0.15000000596046448|-0.15000000596046448|-0.15000000596046448|0|-0.15000000596046448
1190044|12|237729|3|25|9|12830|20460|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26.75|0|26.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190068|12|237729|99|25|9|12830|20460|5|6|0|0|6.420000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.4200000762939453|0|6.4200000762939453|0|6.190000057220459|6.4200000762939453|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284247|12|280718|75|6|6|685|685|3|8|0|0|0|10.420000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10.449999809265137|0|10.159999847412109|0|9.6099996566772461|0|9.6099996566772461|10.420000076293945|0|10.420000076293945
1194838|4|238910|3|24|24|685|685|1|11|0|0|0|0.006599999964|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.8000000901520252E-3|7.0000002160668373E-3|6.5000001341104507E-3|6.8999999202787876E-3|6.5000001341104507E-3|6.8000000901520252E-3|6.5000001341104507E-3|6.5000001341104507E-3|6.8999999202787876E-3|6.5999999642372131E-3
1194851|4|238910|3|24|24|8924|8924|3|11|0|0|0|0.01600000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.6300000250339508E-2|1.6899999231100082E-2|1.5599999576807022E-2|1.6699999570846558E-2|1.5599999576807022E-2|1.6300000250339508E-2|1.5599999576807022E-2|1.5599999576807022E-2|1.6499999910593033E-2|1.6000000759959221E-2
1189974|4|237729|111|23|9|12830|12830|3|11|0|0|0|-10.630000114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-10.630000114440918|0|-10.630000114440918|0|-10.630000114440918|-10.630000114440918|-10.630000114440918|-10.630000114440918|0|-10.630000114440918
1190067|12|237729|99|25|9|12830|20195|5|6|0|0|4.28000021|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.2800002098083496|0|4.2800002098083496|0|4.130000114440918|4.2800002098083496|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190057|12|237729|75|25|9|685|20195|5|6|0|0|4.460000038|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.4600000381469727|0|4.4600000381469727|0|4.4600000381469727|4.4600000381469727|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284234|12|280718|3|6|6|168|168|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19.229999542236328|0|19.229999542236328|0|19.229999542236328|0|0|19.229999542236328|0
1284241|12|280718|3|25|6|685|20932|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.2899999618530273|0|4.2899999618530273|0|4.2899999618530273|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284259|12|280718|111|6|6|685|685|3|8|0|0|0|-10.420000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-10.449999809265137|0|-10.159999847412109|0|-9.6099996566772461|0|-9.6099996566772461|-10.420000076293945|0|-10.420000076293945
