Id|FK_Asset|Year|FK_Company|FK_OilAndGas|FK_DataQuality|FK_OtherParameter|FK_HistoricCompany|FK_LifeCycleTS|FK_LifeCycle|FK_OilAndGasType|Production|Production Forward Case|Production High Case|Production Low Case|Production Mid Case|Production Low Low Case|Production Mid Low Case|Production Low Low Low Case|Production Mid Low Low Case|Production Mid Mid Low Case|Production Mid Mid Low Low Case
4239869|32563|2011|685|4|21|12|3|14|2|11|0.01840000041|0.01840000041|0.01840000041|0.01840000041|0.01840000041|0.01840000041|0.01840000041|1.8400000408291817E-2|1.8400000408291817E-2|1.8400000408291817E-2|1.8400000408291817E-2
4239923|32581|2011|10|2|21|12|6|16|2|10|0.1340000033|0.1340000033|0.1340000033|0.1340000033|0.1340000033|0.1340000033|0.1340000033|0.13400000333786011|0.13400000333786011|0.13400000333786011|0.13400000333786011
16002146|32624|2047|2770|2|29|12|2770|16|24|10|0|0|0|0|0|0|0|0|0|0|0
16002185|32638|2047|18340|12|29|12|18340|15|24|8|0.02260000072|0.02260000072|0.02260000072|0.02260000072|0.02260000072|0.02260000072|0.02260000072|2.2600000724196434E-2|2.2600000724196434E-2|2.2600000724196434E-2|2.2600000724196434E-2
16002036|32582|2047|18340|4|29|12|18340|14|8|11|\\N|0.02070000023|0.02070000023|\\N|0.02070000023|\\N|0.02070000023|\\N|\\N|0.02070000022649765|\\N
16279214|238908|2047|18340|9|29|12|18340|14|24|17|0|0|0|0|0|0|0|0|0|0|0
16497489|32580|2048|685|8|29|84|685|14|8|6|0.01020000037|0.01020000037|\\N|0.01020000037|0.01020000037|0.01020000037|0.01020000037|1.0200000368058681E-2|1.0200000368058681E-2|1.0200000368058681E-2|1.0200000368058681E-2
8747191|32561|2032|10|12|29|84|10|2|14|8|0|0.1700000018|\\N|0|\\N|0|0.1700000018|0|0|\\N|0
8988067|237729|2032|685|9|29|84|685|15|9|18|0.01569999941|0.01569999941|\\N|0.01569999941|\\N|0.01569999941|0.01569999941|1.5699999406933784E-2|1.5699999406933784E-2|\\N|1.5699999406933784E-2
4393199|32592|2012|18340|12|21|12|20433|14|14|8|0.2569999993|0.2569999993|0.2569999993|0.2569999993|0.2569999993|0.2569999993|0.2569999993|0.25699999928474426|0.25699999928474426|0.25699999928474426|0.25699999928474426
9988220|32604|2035|168|9|29|120|168|14|9|17|\\N|\\N|\\N|-0.0006000000285|\\N|-0.0006000000285|\\N|0|-6.0000002849847078E-4|\\N|\\N
4393033|32556|2012|685|4|21|12|3|14|2|11|0.3650000095|0.3650000095|0.3650000095|0.3650000095|0.3650000095|0.3650000095|0.3650000095|0.36500000953674316|0.36500000953674316|0.36500000953674316|0.36500000953674316
4393036|32556|2012|685|4|21|12|20932|14|2|11|0.3089999855|0.3089999855|0.3089999855|0.3089999855|0.3089999855|0.3089999855|0.3089999855|0.30899998545646667|0.30899998545646667|0.30899998545646667|0.30899998545646667
4393101|32565|2012|10|4|21|12|6|14|14|11|0.04800000042|0.04800000042|0.04800000042|0.04800000042|0.04800000042|0.04800000042|0.04800000042|4.8000000417232513E-2|4.8000000417232513E-2|4.8000000417232513E-2|4.8000000417232513E-2
4393113|32565|2012|685|12|21|12|685|14|14|8|0.4070000052|0.4070000052|0.4070000052|0.4070000052|0.4070000052|0.4070000052|0.4070000052|0.40700000524520874|0.40700000524520874|0.40700000524520874|0.40700000524520874
4393178|32584|2012|168|12|21|12|168|14|2|8|0.01989999972|0.01989999972|0.01989999972|0.01989999972|0.01989999972|0.01989999972|0.01989999972|1.9899999722838402E-2|1.9899999722838402E-2|1.9899999722838402E-2|1.9899999722838402E-2
9987982|32580|2035|168|9|29|48|168|23|8|19|\\N|\\N|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
9988003|32580|2035|685|9|29|84|685|23|8|18|0|0|\\N|0|0|0|0|0|0|0|0
9988132|32598|2035|168|9|29|120|168|2|9|17|0|0|0|0|0|0|0|0|0|0|0
9988169|32602|2035|16|9|29|84|16|17|10|17|\\N|\\N|\\N|\\N|\\N|\\N|\\N|2.1500000730156898E-2|\\N|\\N|\\N
9988175|32602|2035|16|9|29|120|16|17|10|19|\\N|\\N|\\N|\\N|\\N|\\N|\\N|-4.1000001132488251E-2|\\N|\\N|\\N
9988181|32604|2035|10|4|29|48|10|14|9|11|0.07789999992|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
9988187|32604|2035|10|9|29|12|10|14|9|20|\\N|0.0005000000237|0.0005000000237|\\N|0.0005000000237|\\N|0.0005000000237|\\N|\\N|5.0000002374872565E-4|5.0000002374872565E-4
9988037|32582|2035|18247|2|29|120|18247|16|8|10|\\N|\\N|\\N|-0.08540000021|\\N|-0.08540000021|\\N|-8.5400000214576721E-2|-8.5400000214576721E-2|\\N|\\N
9988104|32597|2035|16|2|29|84|16|17|9|10|0.5860000253|\\N|\\N|0.5860000253|\\N|0.5860000253|0.5860000253|0.58600002527236938|0.58600002527236938|\\N|0.58600002527236938
9988219|32604|2035|168|9|29|84|168|14|9|20|\\N|\\N|\\N|0.0005000000237|\\N|0.0005000000237|\\N|0|5.0000002374872565E-4|\\N|\\N
9988138|32598|2035|12830|4|29|84|12830|2|9|11|0|0|0|0|0|0|0|0|0|0|0
3797094|32555|2008|685|4|21|12|20932|16|14|11|0.01559999958|0.01559999958|0.01559999958|0.01559999958|0.01559999958|0.01559999958|0.01559999958|1.5599999576807022E-2|1.5599999576807022E-2|1.5599999576807022E-2|1.5599999576807022E-2
3797096|32555|2008|685|12|21|12|6|16|14|8|0.02109999955|0.02109999955|0.02109999955|0.02109999955|0.02109999955|0.02109999955|0.02109999955|0.0210999995470047|0.0210999995470047|0.0210999995470047|0.0210999995470047
3797133|32560|2008|10|12|21|12|20932|16|14|8|8.329999924|8.329999924|8.329999924|8.329999924|8.329999924|8.329999924|8.329999924|8.3299999237060547|8.3299999237060547|8.3299999237060547|8.3299999237060547
3797139|32560|2008|685|12|21|12|3|16|14|8|2.460000038|2.460000038|2.460000038|2.460000038|2.460000038|2.460000038|2.460000038|2.4600000381469727|2.4600000381469727|2.4600000381469727|2.4600000381469727
3797172|32565|2008|685|4|21|12|3|14|14|11|0.03680000082|0.03680000082|0.03680000082|0.03680000082|0.03680000082|0.03680000082|0.03680000082|3.6800000816583633E-2|3.6800000816583633E-2|3.6800000816583633E-2|3.6800000816583633E-2
3797175|32565|2008|685|12|21|12|3|14|14|8|0.5730000138|0.5730000138|0.5730000138|0.5730000138|0.5730000138|0.5730000138|0.5730000138|0.57300001382827759|0.57300001382827759|0.57300001382827759|0.57300001382827759
3797181|32567|2008|10|8|21|12|20932|17|14|9|2.450000048|2.450000048|2.450000048|2.450000048|2.450000048|2.450000048|2.450000048|2.4500000476837158|2.4500000476837158|2.4500000476837158|2.4500000476837158
3797198|32570|2008|10|4|21|12|6|14|14|11|0.5159999728|0.5159999728|0.5159999728|0.5159999728|0.5159999728|0.5159999728|0.5159999728|0.51599997282028198|0.51599997282028198|0.51599997282028198|0.51599997282028198
3797207|32570|2008|685|4|21|12|20932|14|14|11|0.3350000083|0.3350000083|0.3350000083|0.3350000083|0.3350000083|0.3350000083|0.3350000083|0.33500000834465027|0.33500000834465027|0.33500000834465027|0.33500000834465027
3797211|32572|2008|10|12|21|12|20932|14|14|8|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.15199999511241913|0.15199999511241913|0.15199999511241913|0.15199999511241913
3797220|32574|2008|10|12|21|12|6|14|2|8|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
3797229|32581|2008|10|4|21|12|20932|15|2|11|1.75|1.75|1.75|1.75|1.75|1.75|1.75|1.75|1.75|1.75|1.75
3797249|32584|2008|12830|12|21|12|20460|16|2|8|0.1190000027|0.1190000027|0.1190000027|0.1190000027|0.1190000027|0.1190000027|0.1190000027|0.11900000274181366|0.11900000274181366|0.11900000274181366|0.11900000274181366
3797250|32586|2008|12830|12|21|12|20460|14|14|8|3.75999999|3.75999999|3.75999999|3.75999999|3.75999999|3.75999999|3.75999999|3.7599999904632568|3.7599999904632568|3.7599999904632568|3.7599999904632568
26165133|89094|2079|9703|11|29|12|9703|30|30|21|0.2199999988|0.2199999988|0.2199999988|0.2199999988|0.2199999988|0.2199999988|0.2199999988|0.2199999988079071|0.2199999988079071|0.2199999988079071|0.2199999988079071
3940588|32556|2009|10|2|21|12|6|14|2|10|0.326000005|0.326000005|0.326000005|0.326000005|0.326000005|0.326000005|0.326000005|0.32600000500679016|0.32600000500679016|0.32600000500679016|0.32600000500679016
3940609|32558|2009|685|4|21|12|3|14|14|11|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.23000000417232513|0.23000000417232513|0.23000000417232513|0.23000000417232513
3940617|32559|2009|12830|12|21|12|26|16|14|8|4.510000229|4.510000229|4.510000229|4.510000229|4.510000229|4.510000229|4.510000229|4.5100002288818359|4.5100002288818359|4.5100002288818359|4.5100002288818359
4239965|32603|2011|18340|12|21|12|20433|17|14|8|1.230000019|1.230000019|1.230000019|1.230000019|1.230000019|1.230000019|1.230000019|1.2300000190734863|1.2300000190734863|1.2300000190734863|1.2300000190734863
3940634|32561|2009|10|12|21|12|6|14|14|8|0.6719999909|0.6719999909|0.6719999909|0.6719999909|0.6719999909|0.6719999909|0.6719999909|0.67199999094009399|0.67199999094009399|0.67199999094009399|0.67199999094009399
3940655|32563|2009|685|12|21|12|20932|14|2|8|0.09049999714|0.09049999714|0.09049999714|0.09049999714|0.09049999714|0.09049999714|0.09049999714|9.0499997138977051E-2|9.0499997138977051E-2|9.0499997138977051E-2|9.0499997138977051E-2
3940679|32567|2009|685|8|21|12|20932|15|14|9|0.6850000024|0.6850000024|0.6850000024|0.6850000024|0.6850000024|0.6850000024|0.6850000024|0.68500000238418579|0.68500000238418579|0.68500000238418579|0.68500000238418579
3940695|32570|2009|685|4|21|12|3|14|14|11|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.2300000042|0.23000000417232513|0.23000000417232513|0.23000000417232513|0.23000000417232513
3940698|32572|2009|10|4|21|12|6|14|14|11|0|0|0|0|0|0|0|0|0|0|0
3940703|32572|2009|168|12|21|12|3|14|14|8|0.1770000011|0.1770000011|0.1770000011|0.1770000011|0.1770000011|0.1770000011|0.1770000011|0.17700000107288361|0.17700000107288361|0.17700000107288361|0.17700000107288361
3940712|32574|2009|168|12|29|12|3|2|2|8|0|0|0|0|0|0|0|0|0|0|0
3940716|32581|2009|10|2|5|12|6|16|2|10|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.28499999642372131|0.28499999642372131|0.28499999642372131|0.28499999642372131
3940733|32584|2009|168|4|21|12|168|16|2|11|0.009999999776|0.009999999776|0.009999999776|0.009999999776|0.009999999776|0.009999999776|0.009999999776|9.9999997764825821E-3|9.9999997764825821E-3|9.9999997764825821E-3|9.9999997764825821E-3
3940747|32589|2009|685|4|21|12|3|15|14|11|1.940000057|1.940000057|1.940000057|1.940000057|1.940000057|1.940000057|1.940000057|1.940000057220459|1.940000057220459|1.940000057220459|1.940000057220459
4239815|32556|2011|685|2|21|12|20932|14|2|10|0.3639999926|0.3639999926|0.3639999926|0.3639999926|0.3639999926|0.3639999926|0.3639999926|0.36399999260902405|0.36399999260902405|0.36399999260902405|0.36399999260902405
4239822|32558|2011|10|4|21|12|20932|14|14|11|0.3429999948|0.3429999948|0.3429999948|0.3429999948|0.3429999948|0.3429999948|0.3429999948|0.34299999475479126|0.34299999475479126|0.34299999475479126|0.34299999475479126
4239829|32558|2011|685|4|21|12|6|14|14|11|0.03299999982|0.03299999982|0.03299999982|0.03299999982|0.03299999982|0.03299999982|0.03299999982|3.2999999821186066E-2|3.2999999821186066E-2|3.2999999821186066E-2|3.2999999821186066E-2
4239846|32560|2011|685|4|21|12|6|14|14|11|0.0270000007|0.0270000007|0.0270000007|0.0270000007|0.0270000007|0.0270000007|0.0270000007|2.7000000700354576E-2|2.7000000700354576E-2|2.7000000700354576E-2|2.7000000700354576E-2
4239867|32563|2011|168|4|21|12|3|14|2|11|0.07360000163|0.07360000163|0.07360000163|0.07360000163|0.07360000163|0.07360000163|0.07360000163|7.3600001633167267E-2|7.3600001633167267E-2|7.3600001633167267E-2|7.3600001633167267E-2
4239870|32563|2011|685|4|21|12|6|14|2|11|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|6.0000000521540642E-3|6.0000000521540642E-3|6.0000000521540642E-3|6.0000000521540642E-3
4239874|32563|2011|685|12|21|12|20932|14|2|8|0.06909999996|0.06909999996|0.06909999996|0.06909999996|0.06909999996|0.06909999996|0.06909999996|6.9099999964237213E-2|6.9099999964237213E-2|6.9099999964237213E-2|6.9099999964237213E-2
4239888|32567|2011|10|4|21|12|20932|15|14|11|1.120000005|1.120000005|1.120000005|1.120000005|1.120000005|1.120000005|1.120000005|1.1200000047683716|1.1200000047683716|1.1200000047683716|1.1200000047683716
4239891|32567|2011|168|4|21|12|3|15|14|11|1.320000052|1.320000052|1.320000052|1.320000052|1.320000052|1.320000052|1.320000052|1.3200000524520874|1.3200000524520874|1.3200000524520874|1.3200000524520874
4239899|32570|2011|10|2|21|12|6|14|14|10|0.07220000029|0.07220000029|0.07220000029|0.07220000029|0.07220000029|0.07220000029|0.07220000029|7.2200000286102295E-2|7.2200000286102295E-2|7.2200000286102295E-2|7.2200000286102295E-2
4239908|32570|2011|685|4|21|12|3|14|14|11|0.3219999969|0.3219999969|0.3219999969|0.3219999969|0.3219999969|0.3219999969|0.3219999969|0.32199999690055847|0.32199999690055847|0.32199999690055847|0.32199999690055847
4239918|32572|2011|685|4|21|12|6|14|14|11|0|0|0|0|0|0|0|0|0|0|0
4239920|32572|2011|685|12|21|12|3|14|14|8|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4
4239931|32581|2011|685|2|21|12|20932|16|2|10|0.08730000257|0.08730000257|0.08730000257|0.08730000257|0.08730000257|0.08730000257|0.08730000257|8.7300002574920654E-2|8.7300002574920654E-2|8.7300002574920654E-2|8.7300002574920654E-2
4239946|32584|2011|12830|12|21|12|20460|14|2|8|0.09130000323|0.09130000323|0.09130000323|0.09130000323|0.09130000323|0.09130000323|0.09130000323|9.1300003230571747E-2|9.1300003230571747E-2|9.1300003230571747E-2|9.1300003230571747E-2
4239949|32589|2011|10|4|21|12|20932|16|14|11|4.460000038|4.460000038|4.460000038|4.460000038|4.460000038|4.460000038|4.460000038|4.4600000381469727|4.4600000381469727|4.4600000381469727|4.4600000381469727
4239954|32589|2011|685|4|21|12|3|16|14|11|1.320000052|1.320000052|1.320000052|1.320000052|1.320000052|1.320000052|1.320000052|1.3200000524520874|1.3200000524520874|1.3200000524520874|1.3200000524520874
3940713|32574|2009|685|12|29|12|3|2|2|8|0|0|0|0|0|0|0|0|0|0|0
4239880|32565|2011|168|12|21|12|3|14|14|8|1.799999952|1.799999952|1.799999952|1.799999952|1.799999952|1.799999952|1.799999952|1.7999999523162842|1.7999999523162842|1.7999999523162842|1.7999999523162842
15809195|280717|2046|10|12|29|84|10|14|6|8|0.07460000366|0.07460000366|\\N|0.07460000366|\\N|0.07460000366|0.07460000366|7.4600003659725189E-2|7.4600003659725189E-2|7.4600003659725189E-2|7.4600003659725189E-2
15809197|280717|2046|168|12|29|12|168|14|6|8|\\N|\\N|0.06350000203|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
15809198|280717|2046|168|12|29|48|168|14|6|8|\\N|\\N|\\N|\\N|0.06350000203|\\N|\\N|\\N|\\N|\\N|\\N
15809211|280718|2046|685|12|29|12|685|14|6|8|\\N|\\N|0.3379999995|\\N|0.3379999995|\\N|0.3379999995|\\N|\\N|0.33799999952316284|\\N
16119663|97385|2047|16|9|29|120|16|14|9|18|-0.0001999999949|\\N|\\N|-0.0001999999949|\\N|0|-0.0001999999949|0|-1.9999999494757503E-4|\\N|-1.9999999494757503E-4
16185251|122542|2047|12830|12|29|12|12830|2|31|8|\\N|\\N|0.03720000014|\\N|0.03720000014|\\N|\\N|\\N|\\N|\\N|\\N
16185257|122542|2047|17824|4|29|84|17824|2|31|11|0|0|\\N|0|\\N|0|0|0|0|\\N|0
16185262|122542|2047|17824|12|29|120|17824|2|31|8|0|0|\\N|0|\\N|0|0|0|0|\\N|0
16185264|122542|2047|17835|4|29|48|17835|2|31|11|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N
16185269|122542|2047|17835|12|29|84|17835|2|31|8|0|0|\\N|0|\\N|0|0|0|0|\\N|0
16002118|32614|2047|685|9|29|12|685|16|24|20|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16002157|32624|2047|12830|9|29|12|12830|16|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16002162|32633|2047|685|9|29|12|685|16|24|17|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16002164|32633|2047|685|9|29|12|685|16|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16002169|32633|2047|12830|9|29|12|12830|16|24|17|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
16002182|32638|2047|18340|9|29|12|18340|15|24|18|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16001842|32559|2047|2770|12|29|12|2770|1|14|8|0|0|0|0|0|0|0|0|0|0|0
16001861|32560|2047|685|4|29|12|685|14|14|11|0.08709999919|0.08529999852|0.08169999719|0|0.08250000328|0|0.08460000157|0|0|0.0835999995470047|8.5500001907348633E-2
16001864|32560|2047|685|12|29|12|685|14|14|8|\\N|0.1140000001|0.1360000074|0|0.1609999985|0|0.09929999709|\\N|\\N|0.17499999701976776|\\N
16001878|32566|2047|168|2|29|84|168|14|6|10|\\N|\\N|\\N|0.02869999968|\\N|0.02869999968|\\N|0|2.8699999675154686E-2|\\N|2.8699999675154686E-2
16001891|32566|2047|685|4|29|120|685|14|6|11|\\N|\\N|\\N|-0.08940000087|\\N|-0.08940000087|\\N|0|-8.9400000870227814E-2|\\N|-8.9400000870227814E-2
16001903|32573|2047|168|4|29|120|168|14|7|11|-0.02439999953|-0.02439999953|\\N|0|\\N|0|-0.02439999953|0|-2.4399999529123306E-2|\\N|-2.4399999529123306E-2
16001918|32575|2047|10|12|29|84|10|2|7|6|0|0|\\N|0|\\N|0|0|0|0|0|0
16001935|32580|2047|10|8|29|120|10|14|8|6|-0.02569999918|-0.02569999918|\\N|-0.02569999918|-0.02569999918|-0.02569999918|-0.02569999918|-2.5699999183416367E-2|-2.5699999183416367E-2|-2.5699999183416367E-2|-2.5699999183416367E-2
16001938|32580|2047|10|9|29|48|10|14|8|19|\\N|\\N|0.00159999996|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16001959|32580|2047|168|9|29|84|168|14|8|18|0.0007999999798|0.0007999999798|\\N|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4
16001960|32580|2047|168|9|29|84|168|14|8|19|0.00139999995|0.00139999995|\\N|0.00139999995|0.00139999995|0.00139999995|0.00139999995|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111
16001972|32580|2047|685|9|29|48|685|14|8|17|\\N|\\N|0.0003999999899|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16001985|32582|2047|685|2|29|48|685|14|8|10|0.009300000034|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|9.3000000342726707E-3
16001992|32582|2047|685|9|29|12|685|14|8|17|\\N|0.0001999999949|0.0001999999949|\\N|0.0001999999949|\\N|0.0001999999949|\\N|\\N|1.9999999494757503E-4|\\N
16002010|32582|2047|18247|2|29|84|18247|14|8|10|\\N|\\N|\\N|0.01400000043|\\N|0|\\N|0|1.4000000432133675E-2|\\N|\\N
16002021|32582|2047|18247|9|29|48|18247|14|8|18|0.0003000000142|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|3.0000001424923539E-4
16002073|32602|2047|16|9|29|120|16|14|10|19|\\N|\\N|\\N|\\N|\\N|\\N|\\N|-4.6000001020729542E-3|\\N|\\N|\\N
16002096|32607|2047|685|9|29|12|685|15|24|19|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
16304305|279421|2047|685|12|29|120|685|14|8|8|-0.1040000021|-0.1040000021|\\N|0|\\N|0|-0.1040000021|0|-0.10400000214576721|\\N|-0.10400000214576721
16307013|280717|2047|168|12|29|48|168|14|6|8|\\N|\\N|\\N|\\N|0.0549999997|\\N|\\N|\\N|\\N|\\N|\\N
16307023|280718|2047|168|12|29|12|168|14|6|8|\\N|\\N|0.5609999895|\\N|0.5609999895|\\N|0.5609999895|\\N|\\N|0.56099998950958252|\\N
16497381|32560|2048|685|4|29|84|685|14|14|11|0.112999998|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|9.4700001180171967E-2
16497406|32566|2048|685|2|29|120|685|14|6|10|\\N|\\N|\\N|0|\\N|0|\\N|0|0|\\N|0
16497422|32573|2048|168|4|29|120|168|14|7|11|-0.04930000007|-0.04930000007|\\N|0|\\N|0|-0.04930000007|0|-4.9300000071525574E-2|\\N|-4.9300000071525574E-2
16497433|32573|2048|685|12|29|84|685|14|7|6|0.001500000013|0.001500000013|\\N|0|\\N|0|0.001500000013|0|1.500000013038516E-3|\\N|1.500000013038516E-3
16497437|32575|2048|10|12|29|84|10|2|7|6|0|0|\\N|0|\\N|0|0|0|0|0|0
16611069|97385|2048|16|9|29|48|16|14|9|20|\\N|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N
16611075|97385|2048|16|9|29|120|16|14|9|18|0|\\N|\\N|0|\\N|0|0|0|0|\\N|0
22507374|89094|2063|9703|11|29|12|9703|30|30|21|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.2849999964|0.28499999642372131|0.28499999642372131|0.28499999642372131|0.28499999642372131
16675404|122542|2048|2770|12|29|84|2770|1|31|8|0|0|\\N|0|\\N|0|0|0|0|\\N|0
16675411|122542|2048|12830|12|29|48|12830|1|31|8|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N
16497441|32575|2048|168|12|29|84|168|2|7|6|0|0|\\N|0|\\N|0|0|0|0|0|0
16497456|32580|2048|10|9|29|48|10|14|8|18|\\N|\\N|0.0007999999798|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16497460|32580|2048|10|9|29|84|10|14|8|18|0.0007999999798|0.0007999999798|\\N|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4
16497494|32580|2048|685|9|29|48|685|14|8|20|\\N|\\N|0.0003000000142|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16497503|32582|2048|685|2|29|12|685|14|8|10|\\N|0.00829999987|0.00829999987|\\N|0.00829999987|\\N|0.00829999987|\\N|\\N|8.2999998703598976E-3|\\N
16497530|32582|2048|18247|2|29|120|18247|14|8|10|\\N|\\N|\\N|-0.01250000019|\\N|0|\\N|0|-1.2500000186264515E-2|\\N|\\N
16497537|32582|2048|18247|9|29|12|18247|14|8|19|\\N|0.0005000000237|0.0005000000237|\\N|0.0005000000237|\\N|0.0005000000237|\\N|\\N|5.0000002374872565E-4|\\N
16497565|32582|2048|18340|9|29|48|18340|14|8|19|0.0007999999798|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|7.9999997979030013E-4
16497588|32602|2048|16|9|29|84|16|14|10|19|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|\\N|\\N
16497648|32621|2048|18340|9|29|12|18340|14|24|19|0|0|0|0|0|0|0|0|0|0|0
16497703|32638|2048|18340|9|29|12|18340|15|24|20|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16497724|32645|2048|2770|9|29|12|2770|16|24|20|0|0|0|0|0|0|0|0|0|0|0
16497727|32645|2048|8924|4|29|12|8924|16|24|11|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4
16620758|105466|2048|685|9|29|12|685|16|24|18|0|0|0|0|0|0|0|0|0|0|0
16217272|194789|2047|685|9|29|12|685|14|24|20|0|0|0|0|0|0|0|0|0|0|0
16217277|194791|2047|10|9|29|12|10|16|24|18|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16217304|194792|2047|168|9|29|12|168|16|24|17|0|0|0|0|0|0|0|0|0|0|0
16217307|194792|2047|168|9|29|12|168|16|24|20|0|0|0|0|0|0|0|0|0|0|0
16217315|194792|2047|685|12|29|12|685|16|24|8|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|2.4000001139938831E-3|2.4000001139938831E-3|2.4000001139938831E-3|2.4000001139938831E-3
16217334|194793|2047|685|9|29|12|685|15|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16217335|194793|2047|685|9|29|12|685|15|24|20|0|0|0|0|0|0|0|0|0|0|0
16277821|237729|2047|685|9|29|36|685|14|9|19|\\N|\\N|0.00159999996|\\N|0.00159999996|\\N|\\N|\\N|\\N|1.5999999595806003E-3|\\N
16277829|237729|2047|685|9|29|144|685|14|9|19|-0.00159999996|-0.00159999996|\\N|-0.00159999996|\\N|-0.00159999996|-0.00159999996|0|-1.5999999595806003E-3|\\N|-1.5999999595806003E-3
